group_id,confidence,confidence_score,recommendation,perusahaan_id,nama_usaha,alamat,your_reasoning
DUP_1264,DEFINITE_DUPLICATE,95,MERGE,55704061,KS. ARIFIN <ARIFIN>,"Jln. M.P. Remmang, RT 2/RW 3","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1265,DEFINITE_DUPLICATE,95,MERGE,55671361,KANSE RAHMATIAH <TIA>,"jl syamsul bahri, RT 3/RW 7","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1265,DEFINITE_DUPLICATE,95,MERGE,55793620,KANSE RAHMATIA <TIA>,"jalan abd kadir, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1266,PROBABLE_DUPLICATE,85,MERGE,55673048,KUE RAHMAWATI <RAHMAWATI>,"Jl. Reformasi, RT 3/RW 2","Nama sangat mirip, alamat/GPS mendukung"
DUP_1266,PROBABLE_DUPLICATE,85,MERGE,56004130,KUE IBU RAHMAWATI <RAHMAWATI>,"Jalan reformasi lr 1, RT 2/RW 2","Nama sangat mirip, alamat/GPS mendukung"
DUP_1267,PROBABLE_DUPLICATE,85,MERGE,55673962,MENJUAL MINUMAN <MARWAH>,"jl. amal bakti, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1267,PROBABLE_DUPLICATE,85,MERGE,55944523,MENJUAL MINUMAN <WINDAH>,"jl. takkalao, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1268,PROBABLE_DUPLICATE,85,MERGE,55674546,JALANAGKOTE LASIN <ST HAFSAH>,"jalan lasinrang, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1268,PROBABLE_DUPLICATE,85,MERGE,TEMP-1768986224064-665,JALANGKOTE < SITI HAFSAH >,JL. LASINRANG RT 003 RW 005,"Nama sangat mirip, alamat/GPS mendukung"
DUP_1269,PROBABLE_DUPLICATE,85,MERGE,55674838,KEDAI MAKANAN <SRI DEWI>,"Jend m yusuf, RT 1/RW 2","Nama sangat mirip, alamat/GPS mendukung"
DUP_1269,PROBABLE_DUPLICATE,85,MERGE,56037295,KEDAI MAKANAN <DEDI>,"Jl. Jend m yusuf, RT 1/RW 3","Nama sangat mirip, alamat/GPS mendukung"
DUP_1270,DEFINITE_DUPLICATE,95,MERGE,55676425,KIOS JUMIATI <JUMIATI>,"Jln. Bukitmadani tegal, km. 3, RT 1/RW 6","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1270,DEFINITE_DUPLICATE,95,MERGE,55764741,KIOS JUMIATI <JUMIATI>,"Jl. Bukit Madani, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1271,DEFINITE_DUPLICATE,95,MERGE,55676526,KIOS NURJANNAH <NURJANNAH>,"Jl.pettana rajeng no.18c, RT 2/RW 1","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1271,DEFINITE_DUPLICATE,95,MERGE,55733894,KIOS NURJANNAH <NURJANNA>,"Jl. Pettana Rajeng No. 18 C, RT 2/RW 1","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1272,PROBABLE_DUPLICATE,85,MERGE,55676766,USAHA NURMIATI <NURMIATI LAOCA>,"Jl. Bau Massepe Kompleks Pasar sumpang minangae, RT 4/RW 2","Nama sangat mirip, alamat/GPS mendukung"
DUP_1272,PROBABLE_DUPLICATE,85,MERGE,55764238,USAHA NURMIYATI <NURMIYATI>,"Jl. Bau Massepe Kompleks Pasar sumpang minangae, RT 4/RW 2","Nama sangat mirip, alamat/GPS mendukung"
DUP_1273,DEFINITE_DUPLICATE,95,MERGE,55702661,KIOS RAZKA <ROSMAN ALIMUDDIN>,"Jalan HM YUSUF, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1273,DEFINITE_DUPLICATE,95,MERGE,55730324,KIOS RASKA <ROSMAN ALIMUDDIN>,"jalan hm yusuf, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1274,PROBABLE_DUPLICATE,85,MERGE,55703228,KIOS NURMIA <NURMIAH>,"Jalan manunggal, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1274,PROBABLE_DUPLICATE,85,MERGE,56006504,KIOS MIA <NURMIA>,"jalan garuda, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1275,PROBABLE_DUPLICATE,85,MERGE,55703425,KEDAI GORENGAN <JURIANI>,"Jl. P .cangge, RT 2/RW 4","Nama sangat mirip, alamat/GPS mendukung"
DUP_1275,PROBABLE_DUPLICATE,85,MERGE,55761388,KEDAI GORENGAN <IIS>,"Jl. P Cangge, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1276,DEFINITE_DUPLICATE,95,MERGE,55703825,RH.STORE22 <RAHMIYANTI HASHARI>,"Jalan garuda wekke e, RT 1/RW 5","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1276,DEFINITE_DUPLICATE,95,MERGE,55973699,RH STORE <RAHMIYANTI HASHARI>,"Jln. Garuda, RT 1/RW 5","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1277,DEFINITE_DUPLICATE,95,MERGE,55704306,SERVICE HANDPHONE <AKBAR HILMANSYA PUTRA>,"Jalan veteran, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1277,DEFINITE_DUPLICATE,95,MERGE,56035955,SERVICE HANDPHONE <AKBAR HILMANSYA PUTRA>,"Jalan veteran, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1278,DEFINITE_DUPLICATE,95,MERGE,55704950,KIOS RAHMAT <RAHMA>,"Jalan jend ahmad yani km. 3 (dekat SD 49), RT 1/RW 4","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1278,DEFINITE_DUPLICATE,95,MERGE,55761298,KIOS RAHMA <RAHMA>,"Jl. Jend. Ahmad yani km.3, RT 1/RW 4","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1279,DEFINITE_DUPLICATE,95,MERGE,55705047,KEDAI GUSMEY <BESSE GUSNAWATI>,"Jalan muh.arsyad, RT 1/RW 2","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1279,DEFINITE_DUPLICATE,95,MERGE,55821627,KEDAI GUSMEY <BESSE GUSNAWATI>,"Jalan Muh arsyad, RT 1/RW 2","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1280,PROBABLE_DUPLICATE,85,MERGE,55705458,PENJAHIT HJ ENCENG <HJ ENCENG>,"Jl. A. Mangkau no. 25, RT 2/RW 4","Nama sangat mirip, alamat/GPS mendukung"
DUP_1280,PROBABLE_DUPLICATE,85,MERGE,55913877,JAHIT ENCENG <HJ ENCENG>,"Jl. A mangkau no25, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1281,PROBABLE_DUPLICATE,87,MERGE,55706339,KIOS HAMKA <HAMKA SAM>,"Jalan panorama timur, RT 3/RW 9","Nama sangat mirip, alamat/GPS mendukung"
DUP_1281,PROBABLE_DUPLICATE,87,MERGE,56004104,KIOS HAMKA <HAMKA SAM>,"Jl. Panorama timur no. 36 A, RT 3/RW 9","Nama sangat mirip, alamat/GPS mendukung"
DUP_1282,DEFINITE_DUPLICATE,95,MERGE,55706966,"KIOS IDA <IDA YUSRIFAH , SE>","perumanas wekke e, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1282,DEFINITE_DUPLICATE,95,MERGE,55887393,"KIOS IDA <IDA YUSRIFAH , SE>","Jl.lingkar no.12, RT 1/RW 3","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1283,PROBABLE_DUPLICATE,85,MERGE,55707122,SAYUR NIRMAWANTI <NIRMAWANTI>,"jalann p cara, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1283,PROBABLE_DUPLICATE,85,MERGE,55946452,IKAN NIRMAWANTI <NIRMAWANTI>,"Jl h p cara, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1284,DEFINITE_DUPLICATE,95,MERGE,55727362,KIOS MAYA <MAYASARI>,"jl btn soreang permai, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1284,DEFINITE_DUPLICATE,95,MERGE,55917511,KIOS MAYA <MAYASARI>,"BTN soreang permai, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1285,DEFINITE_DUPLICATE,95,MERGE,55727391,KEDAI MARYADI <MARYADI>,"jalan kalimantan, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1285,DEFINITE_DUPLICATE,95,MERGE,55734562,KEDAI MARYADI <MARYADI>,"Jl.sulawesi no.14c, RT 2/RW 7","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1286,DEFINITE_DUPLICATE,95,MERGE,55727813,DUA SATU BAKERY <SUWARNO>,"Jl. Bau massepe no.81, cappagalung, parepare, RT 3/RW 1","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1286,DEFINITE_DUPLICATE,95,MERGE,55732270,TOKO DUA SATU BAKERY <SUWARNO>,"Jalan Bau Massepe No.81, RT 3/RW 1","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1287,DEFINITE_DUPLICATE,90,MERGE,55727920,MINUMAN QUEEN TEH POCI <NUZUL SYAFITR>,"jalan bau massepe, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1287,DEFINITE_DUPLICATE,90,MERGE,55823958,QUEEN TEH POCI <NUZUL SYAFITR>,"Jl. Bau massepe, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1287,DEFINITE_DUPLICATE,90,MERGE,55885581,QUEEN TEH POCI <NUZUL SYAFITR>,"jalan bau massepe, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1288,PROBABLE_DUPLICATE,85,MERGE,55728670,ES SUMARTINI <SUMARTINI>,"JL. AGUSSALIM NO.24, RT 2/RW 7","Nama sangat mirip, alamat/GPS mendukung"
DUP_1288,PROBABLE_DUPLICATE,85,MERGE,55945833,KEDAI SUMARTINI <SUMARTINI>,"Jalan H. Agussalim, RT 2/RW 7","Nama sangat mirip, alamat/GPS mendukung"
DUP_1289,PROBABLE_DUPLICATE,85,MERGE,55728701,KEDAI MINUMAN DINGIN <RUSMIATI>,"Jl damis, RT 1/RW 2","Nama sangat mirip, alamat/GPS mendukung"
DUP_1289,PROBABLE_DUPLICATE,85,MERGE,55762765,KEDAI MINUMAN DINGIN <RAHMATAN>,"Jln mattirotasi baru, RT 1/RW 2","Nama sangat mirip, alamat/GPS mendukung"
DUP_1290,DEFINITE_DUPLICATE,87,MERGE,55729027,US. WARUNG MAKAN JLN- AHAMAD YANI UJUNG BARU <SUHAENI>,"US. WARUNG MAKAN JLN- AHAMAD YANI UJUNG BARU, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_1290,DEFINITE_DUPLICATE,87,MERGE,55886126,US. WARUNG MAKAN JLN- AHMAD YANI UJUNG LARE <KURNIATI>,"US. WARUNG MAKAN JLN- AHMAD YANI UJUNG LARE, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_1290,DEFINITE_DUPLICATE,87,MERGE,56033687,US. WARUNG MAKAN JLN- AHMAD YANI UJUNG BARU <NURAINI>,"US. WARUNG MAKAN JLN- AHMAD YANI UJUNG BARU, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_1291,PROBABLE_DUPLICATE,85,MERGE,55729828,WARUNG MAKAN MINUM <AMIR>,"JLN- HANDAYANI, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1291,PROBABLE_DUPLICATE,85,MERGE,55763978,WARUNG MAKAN MINUM <JUHARI>,"JLN- KARYA BAKTI, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1292,PROBABLE_DUPLICATE,86,MERGE,55730112,WARUNG CAMPURAN <JAMALIAH>,"Jl. H. A. M. Arsyad lrg. Pusri, RT 1/RW 3","Nama sangat mirip, alamat/GPS mendukung"
DUP_1292,PROBABLE_DUPLICATE,86,MERGE,55731492,WARUNG CAMPURAN <BAHARIAH>,"Jl. H. A. M. Arsyad lrg pusri, RT 1/RW 3","Nama sangat mirip, alamat/GPS mendukung"
DUP_1293,DEFINITE_DUPLICATE,95,MERGE,55730184,SRC HJ. NEMBA <NEMBA>,"Jalan agussalim, RT 1/RW 5","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1293,DEFINITE_DUPLICATE,95,MERGE,55825569,SRC HJ. NEMBA <nemba>,"Jalan agussalim, RT 1/RW 5","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1294,DEFINITE_DUPLICATE,95,MERGE,55730682,BENGKEL ROY <ROY MARDI>,"jl lahalede, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1294,DEFINITE_DUPLICATE,95,MERGE,55856772,BENGKEL ROY <ROY MARDI>,"Jl lahalede, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1295,DEFINITE_DUPLICATE,95,MERGE,55731957,WARUNG BUAH RJ <EVARAMA YULIANTI MALIK>,"JALAN NURUSSAMAWATI, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1295,DEFINITE_DUPLICATE,95,MERGE,55797070,WARUNG BUAH RJ <EVARAMA YULIANTI MALIK>,"Jl. Nurussamawati, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1296,DEFINITE_DUPLICATE,95,MERGE,55732358,JAHIT LAMMING ARAS <ARAS>,"Jl m. Jabal nur, RT 4/RW 5","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1296,DEFINITE_DUPLICATE,95,MERGE,55764797,JAHIT LAMMING ARAS <ARAS>,"Jalan jabal nur, RT 4/RW 5","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1297,DEFINITE_DUPLICATE,95,MERGE,55732759,KIOS IRA <IRA HANDAYANI KAMARUDDIN>,"Jl.pendidikan, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1297,DEFINITE_DUPLICATE,95,MERGE,55793228,KIOS IRA <IRA HANDAYANI KAMARUDDIN>,"jl pendidikan, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1298,PROBABLE_DUPLICATE,85,MERGE,55733223,GALON NURHAYATI <NURHAYATI>,"Jl. H. A. Muh. Arsyad, RT 2/RW 4","Nama sangat mirip, alamat/GPS mendukung"
DUP_1298,PROBABLE_DUPLICATE,85,MERGE,56003800,GAS NURHAYATI <NURHAYATI>,"Jl h m arsyad, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1299,DEFINITE_DUPLICATE,95,MERGE,55733315,KIOS ROSDIANA <ROSDIANA BIKTI MARALA>,"Jln.tirta darma, RT 1/RW 9","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1299,DEFINITE_DUPLICATE,95,MERGE,55854856,KEDAI ROSDIANA <ROSDIANA BIKTI MARALA>,"Jl. Tirta darma, RT 1/RW 9","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1300,PROBABLE_DUPLICATE,85,MERGE,55734654,PERBENGKELAN DAN PRES BAN <ERIYAWAN>,"lumpue, RT 2/RW 1","Nama sangat mirip, alamat/GPS mendukung"
DUP_1300,PROBABLE_DUPLICATE,85,MERGE,55884880,PERBENGKELAN DAN PRES BAN <FANDI>,"lumpue, RT 1/RW 2","Nama sangat mirip, alamat/GPS mendukung"
DUP_1301,PROBABLE_DUPLICATE,85,MERGE,55735779,KIOS ROHANI <ROHANI>,"jl andi mallarangen, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1301,PROBABLE_DUPLICATE,85,MERGE,55886557,KIOS ROHANI <ROHANI>,"Jalan Pancasila selatan, RT 1/RW 8","Nama sangat mirip, alamat/GPS mendukung"
DUP_1302,PROBABLE_DUPLICATE,85,MERGE,55737310,MIE KARMA <KARMA>,"jalan pertamina, RT 2/RW 1","Nama sangat mirip, alamat/GPS mendukung"
DUP_1302,PROBABLE_DUPLICATE,85,MERGE,55911085,ES KARMA <KARMA>,"jalan pertamina, RT 2/RW 1","Nama sangat mirip, alamat/GPS mendukung"
DUP_1303,DEFINITE_DUPLICATE,95,MERGE,55737451,KIOS ANNIDA <ASIZA>,"Jl. A. Mappangulung, RT 3/RW 7","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1303,DEFINITE_DUPLICATE,95,MERGE,55794697,KIOS ANINDA <ASIZA>,"Jl. A. Mappangulung, RT 3/RW 7","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1304,DEFINITE_DUPLICATE,95,MERGE,55760011,KEDAI PRINCESS <YENNI RAHMALIYA>,"Jl. Sawi no. 18 a, RT 1/RW 4","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1304,DEFINITE_DUPLICATE,95,MERGE,55792563,KEDAI PRINCESS <YENNI RAHMALIYA>,"Jl. Sawi no 18 A, RT 1/RW 4","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1305,DEFINITE_DUPLICATE,95,MERGE,55760254,KIOS ANDI AISYAH <A. AISYA A. AHMAD>,"Jalan cendrawasih , Perumnas blok H, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1305,DEFINITE_DUPLICATE,95,MERGE,55970912,KIOS ANDI AISYAH <A. AISYA A. AHMAD>,"Jl. Cendrawasih, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1306,DEFINITE_DUPLICATE,95,MERGE,55760498,MEIFA SALON <TJOA CHAI MEI>,"Jl. H. M. Amin laengke no. 44, RT 1/RW 2","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1306,DEFINITE_DUPLICATE,95,MERGE,55942507,MEIFA SALON <TJOA CHAI MEI>,"jl amin laengke, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1307,DEFINITE_DUPLICATE,95,MERGE,55760716,TOKO HAMBARI <HAMBARI>,"Jl. Bau massepe komplek pasar sumpang minangae, RT 4/RW 2","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1307,DEFINITE_DUPLICATE,95,MERGE,TEMP-1768986224062-37,Toko Hambari,Pasar Sumpang Kios A1,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1308,PROBABLE_DUPLICATE,85,MERGE,55761303,SAYUR HENDRA <HENDRA CANNANG>,"jalan lacolling, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1308,PROBABLE_DUPLICATE,85,MERGE,55911824,SAYUR KELILING HENDRA <HENDRA CANNANG>,"jl laccoling, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1309,DEFINITE_DUPLICATE,95,MERGE,55762313,PERCETAKAN SASA <SYARKIAH USMAN>,"Jala lahalede, RT 1/RW 2","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1309,DEFINITE_DUPLICATE,95,MERGE,55972801,PERCETAKAN KISS <SYARKIAH USMAN>,"jl lahalede, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1310,PROBABLE_DUPLICATE,89,MERGE,55762507,KIOS REVI <MANSYUR>,"Jalan Stadion Gelora Mandiri, RT 2/RW 8","Nama sangat mirip, alamat/GPS mendukung"
DUP_1310,PROBABLE_DUPLICATE,89,MERGE,56007383,KIOS REFILL <MANSYUR>,"Jalan stadion gelora mandiri, RT 2/RW 8","Nama sangat mirip, alamat/GPS mendukung"
DUP_1311,PROBABLE_DUPLICATE,88,MERGE,55762561,JUALAN SYAHRIAH <SYAHRIAH>,"JL. PANTI ASUHAN, RT 1/RW 4","Nama sangat mirip, alamat/GPS mendukung"
DUP_1311,PROBABLE_DUPLICATE,88,MERGE,56033548,JAHIT SYAHRIAH <SYAHRIAH>,"JL PANTI ASUHAN, RT 1/RW 4","Nama sangat mirip, alamat/GPS mendukung"
DUP_1312,DEFINITE_DUPLICATE,95,MERGE,55762795,KIOS MULIANA <MULIANA>,"Jl.jompie no.13, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1312,DEFINITE_DUPLICATE,95,MERGE,55976064,KIOS MULIANA <MULIANA>,"jl jompie, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1313,DEFINITE_DUPLICATE,95,MERGE,55763894,KUE SYUKRIANAH <SYUKRIANAH>,"Jl. Keterampilan, RT 3/RW 2","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1313,DEFINITE_DUPLICATE,95,MERGE,55792576,KUE SYUKRIANAH <SYUKRIANAH>,"Jl. Keterampilan, RT 3/RW 2","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1314,PROBABLE_DUPLICATE,85,MERGE,55765677,US. JUAL CAMPURAN <BAHARUDDIN>,"LOMPOE, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1314,PROBABLE_DUPLICATE,85,MERGE,55913527,JUAL CAMPURAN <HAERUDDIN>,"JLN- TIRO SOMPE, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1315,PROBABLE_DUPLICATE,84,MERGE,55765850,KIOS RIA <FARAHDIBA>,"Jalan m. Jabal nur, RT 2/RW 5","Nama mirip, dukungan alamat/GPS sebagian"
DUP_1315,PROBABLE_DUPLICATE,84,MERGE,55855667,KIOS ANDIS <FARAHDIBA>,"Jl. Mesjid Jabal Nur, RT 2/RW 5","Nama mirip, dukungan alamat/GPS sebagian"
DUP_1315,PROBABLE_DUPLICATE,84,MERGE,55942004,KIOS ILYAS <FARAHDIBA>,"jl mesjid jabal nur, RT 0/RW 0","Nama mirip, dukungan alamat/GPS sebagian"
DUP_1316,PROBABLE_DUPLICATE,88,MERGE,55766109,JUALAN GRACE <DEBBIE GRACE>,"jl. petta oddo, RT 1/RW 4","Nama sangat mirip, alamat/GPS mendukung"
DUP_1316,PROBABLE_DUPLICATE,88,MERGE,55916677,JUALAN DEBY <DEBBIE GRACE>,"jl petta oddo, RT 1/RW 4","Nama sangat mirip, alamat/GPS mendukung"
DUP_1317,DEFINITE_DUPLICATE,95,MERGE,55790440,NASI KUNING SUBRIANTI <SUBRIANTI>,"jl myr abd zainuddin, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1317,DEFINITE_DUPLICATE,95,MERGE,55796924,NASI KUNING SUBRIATI <SUBRIANTI>,"jl may abd Zainuddin, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1318,DEFINITE_DUPLICATE,95,MERGE,55792153,RUMAH JAHIT UPI <SUPRIATI>,"Jalan andi mappangara, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1318,DEFINITE_DUPLICATE,95,MERGE,55886020,RUMAH JAHIT UPI <SUPRIATI>,"jl andi mappagaran, RT 3/RW 2","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1319,PROBABLE_DUPLICATE,85,MERGE,55792559,STARCOM GALLERY <JUMADIL>,"Jalan jend ahmad yani, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1319,PROBABLE_DUPLICATE,85,MERGE,TEMP-1768986224064-490,STARCOM GALERY <JUMADIL>,JALAN JEND. AHMAD YANI KM 1,"Nama sangat mirip, alamat/GPS mendukung"
DUP_1320,PROBABLE_DUPLICATE,85,MERGE,55795296,KIOS NILA <NILAWATI>,"Jl. Abd. Jalil, lumpue, parepare, RT 1/RW 7","Nama sangat mirip, alamat/GPS mendukung"
DUP_1320,PROBABLE_DUPLICATE,85,MERGE,56003195,KIOS NILAWATI <NILAWATI>,"jl abd jalil, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1321,DEFINITE_DUPLICATE,95,MERGE,55795336,KIOS ESTER <ESTER RAMA>,"JL.latsitardanus, RT 2/RW 5","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1321,DEFINITE_DUPLICATE,95,MERGE,55912805,KIOS ESTER <ESTER RAMA>,"Jl. Lasitardarus 1, RT 2/RW 5","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1322,PROBABLE_DUPLICATE,85,MERGE,55796381,MINUMAN RINGAN IBU SARI <SARI BULAN>,"Jalan Kesuma timur, RT 3/RW 3","Nama sangat mirip, alamat/GPS mendukung"
DUP_1322,PROBABLE_DUPLICATE,85,MERGE,55853047,MINUMAN RINGAN IBU SRI <SRI WAHYUNI>,"Jalan Kesuma, RT 2/RW 2","Nama sangat mirip, alamat/GPS mendukung"
DUP_1323,DEFINITE_DUPLICATE,95,MERGE,55796407,KIOS BABA <BAHARUDDIN BABA>,"Jl.mayor Abdullah zainuddin, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1323,DEFINITE_DUPLICATE,95,MERGE,56003914,KIOS BABA <BAHARUDDIN BABA>,"jl myr abd zqinuddin, RT 0/RW 0","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_1324,PROBABLE_DUPLICATE,85,MERGE,55821686,KIOS NORMA <NORMA>,"jl muh arsyad, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1324,PROBABLE_DUPLICATE,85,MERGE,56004799,KIOS NORMA <NORMA>,"jl menara, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1325,PROBABLE_DUPLICATE,85,MERGE,55821958,KIOS HAMZAH <HAMZAH>,"Jalan industri kecil, RT 1/RW 4","Nama sangat mirip, alamat/GPS mendukung"
DUP_1325,PROBABLE_DUPLICATE,85,MERGE,55973957,KIOS HAMZAH <HAMZAH HAFID>,"Jl. Poros Pinrang - Parepare, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1326,PROBABLE_DUPLICATE,85,MERGE,55822343,PENJUAL MAKANAN/MINUMAN <SUHARTO>,"jl. m. yusuf madjid, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1326,PROBABLE_DUPLICATE,85,MERGE,56003752,PENJUAL MAKANAN/MINUMAN <SURIYANI>,"jln. h. m. yusuf madjid, RT 0/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1327,PROBABLE_DUPLICATE,85,MERGE,55824020,SRC HASNA <HASNAWATI>,"Jl. Lasiming, RT 3/RW 0","Nama sangat mirip, alamat/GPS mendukung"
DUP_1327,PROBABLE_DUPLICATE,85,MERGE,55942969,KIOS HASNA <HASNAWATI>,"Jalan jend. Ahmad yani, RT 3/RW 10","Nama sangat mirip, alamat/GPS mendukung"
DUP_1328,PROBABLE_DUPLICATE,89,MERGE,55824782,KETRING KEYSHA <CECEP DIANA AL FAIZAR>,"Jln. Garuda perumnas, RT 2/RW 5","Nama sangat mirip, alamat/GPS mendukung"
DUP_1328,PROBABLE_DUPLICATE,89,MERGE,55939449,TENDA KEYSHA <CECEP DIANA AL FAIZAR>,"Jln. Garuda perumnas, RT 2/RW 5","Nama sangat mirip, alamat/GPS mendukung"
